"","ID","Sex","Partner.ID","Match","Interest.Correlation","Same.Race","Age.of.Partner","Race.of.Partner","Preference.of.Partner.Attract","Preference.of.Partner.Sincerity","Preference.of.Partner.Intelligence","Preference.of.Partner.Fun","Preference.of.Partner.Ambition","Preference.of.Partner.Shared.Interest","Decision.of.Partner","Rating.from.Partner.Attract","Rating.from.Partner.Sincerity","Rating.from.Partner.Intelligence","Rating.from.Partner.Fun","Rating.from.Partner.Ambition","Rating.from.Partner.Shared.Interest","Overall.Like","Assumed.Match.Probability","Met.Before","Age","Field","Race","Importance.Same.Race","Importance.Same.Religion","Origin","Zipcode","Income","Date.Frequency","Go.Out.Frequency","Sports","Art","Gaming","Clubbing","Yoga","Expected.Happiness","Expected.Matches","Attractiveness.1","Sincerity.1","Intelligence.1","Fun.1","Ambition.1","Shared.Interest.1","Attractiveness.2","Sincerity.2","Intelligence.2","Fun.2","Ambition.2","Shared.Interest.2","Attractiveness.3","Sincerity.3","Intelligence.3","Fun.3","Ambition.3","Shared.Interest.3","Attractiveness.4","Sincerity.4","Intelligence.4","Fun.4","Ambition.4","Attractiveness.5","Sincerity.5","Intelligence.5","Fun.5","Ambition.5","Final.Decision","Final.Attractiveness.Rating","Final.Sincerity.Rating"
"1322",93,"Female",101,"No",0.05,"No",22,"Asian/Pacific Islander/Asian-American",40,8,10,12,10,20,1,9,8,8,8,NA,7,9,6,2,29,"Education Administration","European/Caucasian American",2,2,"England","0","",5,1,3,6,7,8,6,6,2,14,20,18,24,18,6,NA,NA,NA,NA,NA,NA,30,15,15,20,10,10,8,8,8,8,7,NA,NA,NA,NA,NA,0,7,6
"1323",93,"Female",102,"No",-0.15,"Yes",32,"European/Caucasian American",30,10,30,20,10,0,1,7,7,7,6,6,5,6,6,2,29,"Education Administration","European/Caucasian American",2,2,"England","0","",5,1,3,6,7,8,6,6,2,14,20,18,24,18,6,NA,NA,NA,NA,NA,NA,30,15,15,20,10,10,8,8,8,8,7,NA,NA,NA,NA,NA,0,6,7
"1324",93,"Female",103,"No",-0.06,"Yes",26,"European/Caucasian American",40,5,20,10,10,15,0,6,7,7,8,7,6,7,5,2,29,"Education Administration","European/Caucasian American",2,2,"England","0","",5,1,3,6,7,8,6,6,2,14,20,18,24,18,6,NA,NA,NA,NA,NA,NA,30,15,15,20,10,10,8,8,8,8,7,NA,NA,NA,NA,NA,1,7,7
"1325",93,"Female",104,"Yes",0.45,"Yes",27,"European/Caucasian American",20,15,25,15,20,5,1,7,8,6,8,6,6,7,5,2,29,"Education Administration","European/Caucasian American",2,2,"England","0","",5,1,3,6,7,8,6,6,2,14,20,18,24,18,6,NA,NA,NA,NA,NA,NA,30,15,15,20,10,10,8,8,8,8,7,NA,NA,NA,NA,NA,1,8,8
"1326",93,"Female",105,"No",-0.36,"No",25,"Black/African American",30,15,20,20,0,5,1,8,7,8,7,6,5,7,4,2,29,"Education Administration","European/Caucasian American",2,2,"England","0","",5,1,3,6,7,8,6,6,2,14,20,18,24,18,6,NA,NA,NA,NA,NA,NA,30,15,15,20,10,10,8,8,8,8,7,NA,NA,NA,NA,NA,0,7,7
"1327",93,"Female",106,"No",0.37,"No",22,"Latino/Hispanic American",10,20,35,10,5,20,1,9,10,10,8,8,8,10,6,2,29,"Education Administration","European/Caucasian American",2,2,"England","0","",5,1,3,6,7,8,6,6,2,14,20,18,24,18,6,NA,NA,NA,NA,NA,NA,30,15,15,20,10,10,8,8,8,8,7,NA,NA,NA,NA,NA,0,7,7
"1328",93,"Female",107,"No",0.23,"Yes",21,"European/Caucasian American",19,24,21,23,5,8,1,7.5,8.5,9,9.5,9.5,9,8,6.5,2,29,"Education Administration","European/Caucasian American",2,2,"England","0","",5,1,3,6,7,8,6,6,2,14,20,18,24,18,6,NA,NA,NA,NA,NA,NA,30,15,15,20,10,10,8,8,8,8,7,NA,NA,NA,NA,NA,0,7,7
"1329",93,"Female",108,"No",0.09,"Yes",24,"European/Caucasian American",10,20,35,20,0,15,1,8,8,7,7,6,4,7,4,2,29,"Education Administration","European/Caucasian American",2,2,"England","0","",5,1,3,6,7,8,6,6,2,14,20,18,24,18,6,NA,NA,NA,NA,NA,NA,30,15,15,20,10,10,8,8,8,8,7,NA,NA,NA,NA,NA,0,7,7
"1330",93,"Female",109,"No",0.34,"No",25,"Asian/Pacific Islander/Asian-American",15,10,30,10,5,30,1,7,10,8,7,7,3,8,5,2,29,"Education Administration","European/Caucasian American",2,2,"England","0","",5,1,3,6,7,8,6,6,2,14,20,18,24,18,6,NA,NA,NA,NA,NA,NA,30,15,15,20,10,10,8,8,8,8,7,NA,NA,NA,NA,NA,0,7,7
"1331",93,"Female",110,"No",0.31,"Yes",28,"European/Caucasian American",20,20,15,15,5,25,0,5,7,8,7,8,8,5,6,2,29,"Education Administration","European/Caucasian American",2,2,"England","0","",5,1,3,6,7,8,6,6,2,14,20,18,24,18,6,NA,NA,NA,NA,NA,NA,30,15,15,20,10,10,8,8,8,8,7,NA,NA,NA,NA,NA,0,7,7
"1332",93,"Female",111,"No",-0.03,"No",27,"Asian/Pacific Islander/Asian-American",20,20,20,20,10,10,0,5,7,7,5,5,5,4,4,2,29,"Education Administration","European/Caucasian American",2,2,"England","0","",5,1,3,6,7,8,6,6,2,14,20,18,24,18,6,NA,NA,NA,NA,NA,NA,30,15,15,20,10,10,8,8,8,8,7,NA,NA,NA,NA,NA,1,7,7
"1333",94,"Male",76,"Yes",0.21,"No",34,"European/Caucasian American",10,10,30,20,10,20,1,5,5,5,10,8,NA,5,5,2,28,"Business (MBA)","Asian/Pacific Islander/Asian-American",6,8,"Bangladesh","0","",6,3,7,4,3,3,5,5,2,20,20,20,10,10,20,NA,NA,NA,NA,NA,NA,50,0,30,20,0,0,6,9,9,9,7,NA,NA,NA,NA,NA,1,6,6
"1334",94,"Male",77,"Yes",0.56,"No",22,"European/Caucasian American",15,20,20,20,15,10,1,4,7,8,10,7,7,8,4,2,28,"Business (MBA)","Asian/Pacific Islander/Asian-American",6,8,"Bangladesh","0","",6,3,7,4,3,3,5,5,2,20,20,20,10,10,20,NA,NA,NA,NA,NA,NA,50,0,30,20,0,0,6,9,9,9,7,NA,NA,NA,NA,NA,1,8,8
"1335",94,"Male",78,"No",0.69,"No",23,"Latino/Hispanic American",10,25,20,10,20,15,0,4,2,9,2,10,2,5,1,2,28,"Business (MBA)","Asian/Pacific Islander/Asian-American",6,8,"Bangladesh","0","",6,3,7,4,3,3,5,5,2,20,20,20,10,10,20,NA,NA,NA,NA,NA,NA,50,0,30,20,0,0,6,9,9,9,7,NA,NA,NA,NA,NA,0,7,5
"1336",94,"Male",79,"No",0.27,"Yes",26,"Asian/Pacific Islander/Asian-American",10,20,15,20,20,15,0,5,6,7,6,9,5,5,5,2,28,"Business (MBA)","Asian/Pacific Islander/Asian-American",6,8,"Bangladesh","0","",6,3,7,4,3,3,5,5,2,20,20,20,10,10,20,NA,NA,NA,NA,NA,NA,50,0,30,20,0,0,6,9,9,9,7,NA,NA,NA,NA,NA,0,7,7
"1337",94,"Male",80,"No",0.61,"Yes",27,"Asian/Pacific Islander/Asian-American",10,20,20,10,20,20,0,1,NA,8,7,NA,7,5,5,2,28,"Business (MBA)","Asian/Pacific Islander/Asian-American",6,8,"Bangladesh","0","",6,3,7,4,3,3,5,5,2,20,20,20,10,10,20,NA,NA,NA,NA,NA,NA,50,0,30,20,0,0,6,9,9,9,7,NA,NA,NA,NA,NA,0,6,7
"1338",94,"Male",81,"No",0.6,"No",28,"European/Caucasian American",10,10,20,20,20,20,0,2,10,10,8,10,6,8,8,2,28,"Business (MBA)","Asian/Pacific Islander/Asian-American",6,8,"Bangladesh","0","",6,3,7,4,3,3,5,5,2,20,20,20,10,10,20,NA,NA,NA,NA,NA,NA,50,0,30,20,0,0,6,9,9,9,7,NA,NA,NA,NA,NA,1,9,8
"1339",94,"Male",82,"Yes",0.29,"No",25,"Other",20,20,20,20,10,10,1,7,7,10,10,9,8,8,8,2,28,"Business (MBA)","Asian/Pacific Islander/Asian-American",6,8,"Bangladesh","0","",6,3,7,4,3,3,5,5,2,20,20,20,10,10,20,NA,NA,NA,NA,NA,NA,50,0,30,20,0,0,6,9,9,9,7,NA,NA,NA,NA,NA,1,9,9
"1340",94,"Male",83,"No",0.54,"No",35,"Latino/Hispanic American",10,32,20,12,11,15,0,4,6,7,6,9,8,5,3,2,28,"Business (MBA)","Asian/Pacific Islander/Asian-American",6,8,"Bangladesh","0","",6,3,7,4,3,3,5,5,2,20,20,20,10,10,20,NA,NA,NA,NA,NA,NA,50,0,30,20,0,0,6,9,9,9,7,NA,NA,NA,NA,NA,1,7,7
"1341",94,"Male",84,"No",0.65,"No",32,"Latino/Hispanic American",30,30,30,5,0,5,0,1,5,0,10,0,3,0,3,2,28,"Business (MBA)","Asian/Pacific Islander/Asian-American",6,8,"Bangladesh","0","",6,3,7,4,3,3,5,5,2,20,20,20,10,10,20,NA,NA,NA,NA,NA,NA,50,0,30,20,0,0,6,9,9,9,7,NA,NA,NA,NA,NA,0,6,7
"1342",94,"Male",85,"No",0.3,"No",30,"European/Caucasian American",20,25,15,15,15,10,0,4,1,4,1,10,1,1,3,2,28,"Business (MBA)","Asian/Pacific Islander/Asian-American",6,8,"Bangladesh","0","",6,3,7,4,3,3,5,5,2,20,20,20,10,10,20,NA,NA,NA,NA,NA,NA,50,0,30,20,0,0,6,9,9,9,7,NA,NA,NA,NA,NA,0,7,7
"1343",94,"Male",86,"No",0.27,"No",22,"European/Caucasian American",15,20,20,20,5,20,0,5,7,8,9,5,NA,7,5,2,28,"Business (MBA)","Asian/Pacific Islander/Asian-American",6,8,"Bangladesh","0","",6,3,7,4,3,3,5,5,2,20,20,20,10,10,20,NA,NA,NA,NA,NA,NA,50,0,30,20,0,0,6,9,9,9,7,NA,NA,NA,NA,NA,1,6,8
"1344",94,"Male",87,"No",0.69,"No",23,"European/Caucasian American",15,15,20,15,15,20,0,2,3,2,1,1,1,1,4,2,28,"Business (MBA)","Asian/Pacific Islander/Asian-American",6,8,"Bangladesh","0","",6,3,7,4,3,3,5,5,2,20,20,20,10,10,20,NA,NA,NA,NA,NA,NA,50,0,30,20,0,0,6,9,9,9,7,NA,NA,NA,NA,NA,0,7,7
"1345",94,"Male",88,"No",0.73,"No",23,"European/Caucasian American",15,15,20,15,20,15,0,1,2,10,1,10,4,2,2,2,28,"Business (MBA)","Asian/Pacific Islander/Asian-American",6,8,"Bangladesh","0","",6,3,7,4,3,3,5,5,2,20,20,20,10,10,20,NA,NA,NA,NA,NA,NA,50,0,30,20,0,0,6,9,9,9,7,NA,NA,NA,NA,NA,0,7,6
"1346",94,"Male",89,"No",0.18,"No",27,"European/Caucasian American",25,15,20,20,20,0,0,6,9,8,5,7,6,6,5,2,28,"Business (MBA)","Asian/Pacific Islander/Asian-American",6,8,"Bangladesh","0","",6,3,7,4,3,3,5,5,2,20,20,20,10,10,20,NA,NA,NA,NA,NA,NA,50,0,30,20,0,0,6,9,9,9,7,NA,NA,NA,NA,NA,0,5,5
"1347",94,"Male",90,"No",0.37,"Yes",23,"Asian/Pacific Islander/Asian-American",15,21,18,18,10,18,0,0,5,5,0,9,0,2,0,2,28,"Business (MBA)","Asian/Pacific Islander/Asian-American",6,8,"Bangladesh","0","",6,3,7,4,3,3,5,5,2,20,20,20,10,10,20,NA,NA,NA,NA,NA,NA,50,0,30,20,0,0,6,9,9,9,7,NA,NA,NA,NA,NA,0,5,6
"1348",94,"Male",91,"No",0.57,"No",25,"Other",15,3,50,20,2,10,0,5,7,7,7,8,NA,5,3,2,28,"Business (MBA)","Asian/Pacific Islander/Asian-American",6,8,"Bangladesh","0","",6,3,7,4,3,3,5,5,2,20,20,20,10,10,20,NA,NA,NA,NA,NA,NA,50,0,30,20,0,0,6,9,9,9,7,NA,NA,NA,NA,NA,1,9,8
"1349",94,"Male",92,"No",0.64,"No",29,"European/Caucasian American",10,20,20,20,20,10,0,4,3,9,3,8,5,3,3,2,28,"Business (MBA)","Asian/Pacific Islander/Asian-American",6,8,"Bangladesh","0","",6,3,7,4,3,3,5,5,2,20,20,20,10,10,20,NA,NA,NA,NA,NA,NA,50,0,30,20,0,0,6,9,9,9,7,NA,NA,NA,NA,NA,0,9,8
"1350",94,"Male",93,"No",0.27,"No",29,"European/Caucasian American",14,20,18,24,18,6,0,6,6,7,7,8,6,7,5,2,28,"Business (MBA)","Asian/Pacific Islander/Asian-American",6,8,"Bangladesh","0","",6,3,7,4,3,3,5,5,2,20,20,20,10,10,20,NA,NA,NA,NA,NA,NA,50,0,30,20,0,0,6,9,9,9,7,NA,NA,NA,NA,NA,1,7,9
"1351",95,"Male",76,"No",-0.18,"Yes",34,"European/Caucasian American",10,10,30,20,10,20,0,4,5,5,4,6,NA,2,2,2,26,"Business","European/Caucasian American",7,5,"Long Island","11,753","76,624.00",5,2,10,3,6,4,3,6,6,18,18,18,19,13,14,NA,NA,NA,NA,NA,NA,16,15,19,23,14,13,7,9,8,10,7,NA,NA,NA,NA,NA,0,6,6
"1352",95,"Male",77,"No",-0.2,"Yes",22,"European/Caucasian American",15,20,20,20,15,10,0,4,6,6,6,5,7,4,6,2,26,"Business","European/Caucasian American",7,5,"Long Island","11,753","76,624.00",5,2,10,3,6,4,3,6,6,18,18,18,19,13,14,NA,NA,NA,NA,NA,NA,16,15,19,23,14,13,7,9,8,10,7,NA,NA,NA,NA,NA,0,4,6
"1353",95,"Male",78,"No",-0.16,"No",23,"Latino/Hispanic American",10,25,20,10,20,15,0,2,4,9,4,9,6,5,1,2,26,"Business","European/Caucasian American",7,5,"Long Island","11,753","76,624.00",5,2,10,3,6,4,3,6,6,18,18,18,19,13,14,NA,NA,NA,NA,NA,NA,16,15,19,23,14,13,7,9,8,10,7,NA,NA,NA,NA,NA,0,5,6
"1354",95,"Male",79,"No",-0.04,"No",26,"Asian/Pacific Islander/Asian-American",10,20,15,20,20,15,0,5,6,6,5,5,4,5,5,2,26,"Business","European/Caucasian American",7,5,"Long Island","11,753","76,624.00",5,2,10,3,6,4,3,6,6,18,18,18,19,13,14,NA,NA,NA,NA,NA,NA,16,15,19,23,14,13,7,9,8,10,7,NA,NA,NA,NA,NA,0,4,7
"1355",95,"Male",80,"No",0.31,"No",27,"Asian/Pacific Islander/Asian-American",10,20,20,10,20,20,0,7,9,9,8,9,8,8,8,2,26,"Business","European/Caucasian American",7,5,"Long Island","11,753","76,624.00",5,2,10,3,6,4,3,6,6,18,18,18,19,13,14,NA,NA,NA,NA,NA,NA,16,15,19,23,14,13,7,9,8,10,7,NA,NA,NA,NA,NA,0,5,8
"1356",95,"Male",81,"No",-0.21,"Yes",28,"European/Caucasian American",10,10,20,20,20,20,0,3,7,7,5,7,6,6,8,2,26,"Business","European/Caucasian American",7,5,"Long Island","11,753","76,624.00",5,2,10,3,6,4,3,6,6,18,18,18,19,13,14,NA,NA,NA,NA,NA,NA,16,15,19,23,14,13,7,9,8,10,7,NA,NA,NA,NA,NA,1,6,6
"1357",95,"Male",82,"No",-0.25,"No",25,"Other",20,20,20,20,10,10,0,4,8,7,5,7,4,6,7,2,26,"Business","European/Caucasian American",7,5,"Long Island","11,753","76,624.00",5,2,10,3,6,4,3,6,6,18,18,18,19,13,14,NA,NA,NA,NA,NA,NA,16,15,19,23,14,13,7,9,8,10,7,NA,NA,NA,NA,NA,0,4,6
"1358",95,"Male",83,"No",0.03,"No",35,"Latino/Hispanic American",10,32,20,12,11,15,0,5,6,8,7,8,8,6,4,2,26,"Business","European/Caucasian American",7,5,"Long Island","11,753","76,624.00",5,2,10,3,6,4,3,6,6,18,18,18,19,13,14,NA,NA,NA,NA,NA,NA,16,15,19,23,14,13,7,9,8,10,7,NA,NA,NA,NA,NA,1,7,7
"1359",95,"Male",84,"No",-0.03,"No",32,"Latino/Hispanic American",30,30,30,5,0,5,0,5,8,7,5,5,4,6,6,2,26,"Business","European/Caucasian American",7,5,"Long Island","11,753","76,624.00",5,2,10,3,6,4,3,6,6,18,18,18,19,13,14,NA,NA,NA,NA,NA,NA,16,15,19,23,14,13,7,9,8,10,7,NA,NA,NA,NA,NA,0,5,7
"1360",95,"Male",85,"No",-0.37,"Yes",30,"European/Caucasian American",20,25,15,15,15,10,0,5,6,7,5,6,2,4,5,2,26,"Business","European/Caucasian American",7,5,"Long Island","11,753","76,624.00",5,2,10,3,6,4,3,6,6,18,18,18,19,13,14,NA,NA,NA,NA,NA,NA,16,15,19,23,14,13,7,9,8,10,7,NA,NA,NA,NA,NA,0,5,7
"1361",95,"Male",86,"No",0.3,"Yes",22,"European/Caucasian American",15,20,20,20,5,20,0,6,8,6,7,7,6,6,6,2,26,"Business","European/Caucasian American",7,5,"Long Island","11,753","76,624.00",5,2,10,3,6,4,3,6,6,18,18,18,19,13,14,NA,NA,NA,NA,NA,NA,16,15,19,23,14,13,7,9,8,10,7,NA,NA,NA,NA,NA,1,8,8
"1362",95,"Male",87,"No",0.21,"Yes",23,"European/Caucasian American",15,15,20,15,15,20,0,2,2,2,2,2,1,1,5,2,26,"Business","European/Caucasian American",7,5,"Long Island","11,753","76,624.00",5,2,10,3,6,4,3,6,6,18,18,18,19,13,14,NA,NA,NA,NA,NA,NA,16,15,19,23,14,13,7,9,8,10,7,NA,NA,NA,NA,NA,0,6,7
"1363",95,"Male",88,"No",0.3,"Yes",23,"European/Caucasian American",15,15,20,15,20,15,0,2,10,10,2,10,5,4,8,2,26,"Business","European/Caucasian American",7,5,"Long Island","11,753","76,624.00",5,2,10,3,6,4,3,6,6,18,18,18,19,13,14,NA,NA,NA,NA,NA,NA,16,15,19,23,14,13,7,9,8,10,7,NA,NA,NA,NA,NA,1,6,7
"1364",95,"Male",89,"No",-0.31,"Yes",27,"European/Caucasian American",25,15,20,20,20,0,0,6,9,8,7,7,6,6,5,2,26,"Business","European/Caucasian American",7,5,"Long Island","11,753","76,624.00",5,2,10,3,6,4,3,6,6,18,18,18,19,13,14,NA,NA,NA,NA,NA,NA,16,15,19,23,14,13,7,9,8,10,7,NA,NA,NA,NA,NA,0,3,5
"1365",95,"Male",90,"No",0.32,"No",23,"Asian/Pacific Islander/Asian-American",15,21,18,18,10,18,1,8,8,7,8,6,4,8,3,2,26,"Business","European/Caucasian American",7,5,"Long Island","11,753","76,624.00",5,2,10,3,6,4,3,6,6,18,18,18,19,13,14,NA,NA,NA,NA,NA,NA,16,15,19,23,14,13,7,9,8,10,7,NA,NA,NA,NA,NA,0,3,8
"1366",95,"Male",91,"No",-0.12,"No",25,"Other",15,3,50,20,2,10,0,5,6,6,6,7,NA,4,5,2,26,"Business","European/Caucasian American",7,5,"Long Island","11,753","76,624.00",5,2,10,3,6,4,3,6,6,18,18,18,19,13,14,NA,NA,NA,NA,NA,NA,16,15,19,23,14,13,7,9,8,10,7,NA,NA,NA,NA,NA,1,7,7
"1367",95,"Male",92,"No",-0.23,"Yes",29,"European/Caucasian American",10,20,20,20,20,10,0,4,8,9,4,8,3,4,5,2,26,"Business","European/Caucasian American",7,5,"Long Island","11,753","76,624.00",5,2,10,3,6,4,3,6,6,18,18,18,19,13,14,NA,NA,NA,NA,NA,NA,16,15,19,23,14,13,7,9,8,10,7,NA,NA,NA,NA,NA,1,6,6
"1368",95,"Male",93,"Yes",-0.57,"Yes",29,"European/Caucasian American",14,20,18,24,18,6,1,7,8,7,7,7,7,8,6,2,26,"Business","European/Caucasian American",7,5,"Long Island","11,753","76,624.00",5,2,10,3,6,4,3,6,6,18,18,18,19,13,14,NA,NA,NA,NA,NA,NA,16,15,19,23,14,13,7,9,8,10,7,NA,NA,NA,NA,NA,1,5,7
"1369",96,"Male",76,"No",0.65,"No",34,"European/Caucasian American",10,10,30,20,10,20,0,2,10,4,4,4,NA,2,2,2,26,"Computer Science","Latino/Hispanic American",3,6,"Argentina","10,027","",7,1,5,8,6,8,3,7,3,10,20,20,22,6,22,NA,NA,NA,NA,NA,NA,20,25,15,20,10,10,7,9,9,9,9,NA,NA,NA,NA,NA,1,6,7
"1370",96,"Male",77,"No",0.28,"No",22,"European/Caucasian American",15,20,20,20,15,10,0,4,6,7,4,6,2,4,1,2,26,"Computer Science","Latino/Hispanic American",3,6,"Argentina","10,027","",7,1,5,8,6,8,3,7,3,10,20,20,22,6,22,NA,NA,NA,NA,NA,NA,20,25,15,20,10,10,7,9,9,9,9,NA,NA,NA,NA,NA,0,7,7
"1371",96,"Male",78,"No",0.55,"Yes",23,"Latino/Hispanic American",10,25,20,10,20,15,0,2,5,9,2,9,2,7,2,2,26,"Computer Science","Latino/Hispanic American",3,6,"Argentina","10,027","",7,1,5,8,6,8,3,7,3,10,20,20,22,6,22,NA,NA,NA,NA,NA,NA,20,25,15,20,10,10,7,9,9,9,9,NA,NA,NA,NA,NA,0,6,6
"1372",96,"Male",79,"No",0.49,"No",26,"Asian/Pacific Islander/Asian-American",10,20,15,20,20,15,0,7,7,7,5,5,5,7,5,1,26,"Computer Science","Latino/Hispanic American",3,6,"Argentina","10,027","",7,1,5,8,6,8,3,7,3,10,20,20,22,6,22,NA,NA,NA,NA,NA,NA,20,25,15,20,10,10,7,9,9,9,9,NA,NA,NA,NA,NA,1,8,9
"1373",96,"Male",80,"No",-0.36,"No",27,"Asian/Pacific Islander/Asian-American",10,20,20,10,20,20,0,6,7,8,7,8,7,7,8,2,26,"Computer Science","Latino/Hispanic American",3,6,"Argentina","10,027","",7,1,5,8,6,8,3,7,3,10,20,20,22,6,22,NA,NA,NA,NA,NA,NA,20,25,15,20,10,10,7,9,9,9,9,NA,NA,NA,NA,NA,0,6,7
"1374",96,"Male",81,"No",0.37,"No",28,"European/Caucasian American",10,10,20,20,20,20,0,2,6,8,4,7,4,5,6,2,26,"Computer Science","Latino/Hispanic American",3,6,"Argentina","10,027","",7,1,5,8,6,8,3,7,3,10,20,20,22,6,22,NA,NA,NA,NA,NA,NA,20,25,15,20,10,10,7,9,9,9,9,NA,NA,NA,NA,NA,1,7,7
"1375",96,"Male",82,"No",0.56,"No",25,"Other",20,20,20,20,10,10,0,5,10,8,8,9,7,8,8,2,26,"Computer Science","Latino/Hispanic American",3,6,"Argentina","10,027","",7,1,5,8,6,8,3,7,3,10,20,20,22,6,22,NA,NA,NA,NA,NA,NA,20,25,15,20,10,10,7,9,9,9,9,NA,NA,NA,NA,NA,1,7,8
"1376",96,"Male",83,"No",0.32,"Yes",35,"Latino/Hispanic American",10,32,20,12,11,15,0,4,8,8,5,7,6,5,2,2,26,"Computer Science","Latino/Hispanic American",3,6,"Argentina","10,027","",7,1,5,8,6,8,3,7,3,10,20,20,22,6,22,NA,NA,NA,NA,NA,NA,20,25,15,20,10,10,7,9,9,9,9,NA,NA,NA,NA,NA,0,7,7
"1377",96,"Male",84,"No",0.44,"Yes",32,"Latino/Hispanic American",30,30,30,5,0,5,0,5,8,8,6,6,5,6,4,2,26,"Computer Science","Latino/Hispanic American",3,6,"Argentina","10,027","",7,1,5,8,6,8,3,7,3,10,20,20,22,6,22,NA,NA,NA,NA,NA,NA,20,25,15,20,10,10,7,9,9,9,9,NA,NA,NA,NA,NA,1,7,7
"1378",96,"Male",85,"No",0.71,"No",30,"European/Caucasian American",20,25,15,15,15,10,0,5,5,6,6,6,2,3,3,2,26,"Computer Science","Latino/Hispanic American",3,6,"Argentina","10,027","",7,1,5,8,6,8,3,7,3,10,20,20,22,6,22,NA,NA,NA,NA,NA,NA,20,25,15,20,10,10,7,9,9,9,9,NA,NA,NA,NA,NA,1,7,7
"1379",96,"Male",86,"No",0.11,"No",22,"European/Caucasian American",15,20,20,20,5,20,0,6,7,7,4,NA,NA,5,5,2,26,"Computer Science","Latino/Hispanic American",3,6,"Argentina","10,027","",7,1,5,8,6,8,3,7,3,10,20,20,22,6,22,NA,NA,NA,NA,NA,NA,20,25,15,20,10,10,7,9,9,9,9,NA,NA,NA,NA,NA,1,8,8
"1380",96,"Male",87,"No",0.16,"No",23,"European/Caucasian American",15,15,20,15,15,20,0,3,6,6,5,7,4,1,7,2,26,"Computer Science","Latino/Hispanic American",3,6,"Argentina","10,027","",7,1,5,8,6,8,3,7,3,10,20,20,22,6,22,NA,NA,NA,NA,NA,NA,20,25,15,20,10,10,7,9,9,9,9,NA,NA,NA,NA,NA,0,7,6
"1381",96,"Male",88,"No",-0.06,"No",23,"European/Caucasian American",15,15,20,15,20,15,0,3,7,9,2,10,3,3,5,2,26,"Computer Science","Latino/Hispanic American",3,6,"Argentina","10,027","",7,1,5,8,6,8,3,7,3,10,20,20,22,6,22,NA,NA,NA,NA,NA,NA,20,25,15,20,10,10,7,9,9,9,9,NA,NA,NA,NA,NA,0,7,7
"1382",96,"Male",89,"No",0.64,"No",27,"European/Caucasian American",25,15,20,20,20,0,0,6,10,9,7,8,6,8,5,2,26,"Computer Science","Latino/Hispanic American",3,6,"Argentina","10,027","",7,1,5,8,6,8,3,7,3,10,20,20,22,6,22,NA,NA,NA,NA,NA,NA,20,25,15,20,10,10,7,9,9,9,9,NA,NA,NA,NA,NA,1,6,7
"1383",96,"Male",90,"No",0.13,"No",23,"Asian/Pacific Islander/Asian-American",15,21,18,18,10,18,0,5,5,6,5,6,7,6,0,2,26,"Computer Science","Latino/Hispanic American",3,6,"Argentina","10,027","",7,1,5,8,6,8,3,7,3,10,20,20,22,6,22,NA,NA,NA,NA,NA,NA,20,25,15,20,10,10,7,9,9,9,9,NA,NA,NA,NA,NA,0,6,8
"1384",96,"Male",91,"No",0.28,"No",25,"Other",15,3,50,20,2,10,0,4,6,6,6,6,5,5,2,2,26,"Computer Science","Latino/Hispanic American",3,6,"Argentina","10,027","",7,1,5,8,6,8,3,7,3,10,20,20,22,6,22,NA,NA,NA,NA,NA,NA,20,25,15,20,10,10,7,9,9,9,9,NA,NA,NA,NA,NA,1,8,8
"1385",96,"Male",92,"No",0.56,"No",29,"European/Caucasian American",10,20,20,20,20,10,0,3,9,10,6,9,5,6,7,2,26,"Computer Science","Latino/Hispanic American",3,6,"Argentina","10,027","",7,1,5,8,6,8,3,7,3,10,20,20,22,6,22,NA,NA,NA,NA,NA,NA,20,25,15,20,10,10,7,9,9,9,9,NA,NA,NA,NA,NA,0,7,7
"1386",96,"Male",93,"No",0.55,"No",29,"European/Caucasian American",14,20,18,24,18,6,0,7,7,7,6,6,6,6,4,2,26,"Computer Science","Latino/Hispanic American",3,6,"Argentina","10,027","",7,1,5,8,6,8,3,7,3,10,20,20,22,6,22,NA,NA,NA,NA,NA,NA,20,25,15,20,10,10,7,9,9,9,9,NA,NA,NA,NA,NA,1,7,8
"1387",97,"Male",76,"No",0.08,"Yes",34,"European/Caucasian American",10,10,30,20,10,20,1,10,8,10,8,NA,NA,10,7,2,29,"Climate-Earth and Environ. Science","European/Caucasian American",4,1,"Brooklyn, NY","11,215","35,968.00",5,2,6,3,1,5,5,5,5,50,7,20,23,0,0,NA,NA,NA,NA,NA,NA,30,10,12,8,30,10,7,5,7,6,6,NA,NA,NA,NA,NA,0,4,6
"1388",97,"Male",77,"Yes",-0.05,"Yes",22,"European/Caucasian American",15,20,20,20,15,10,1,6,5,6,7,6,7,6,4,2,29,"Climate-Earth and Environ. Science","European/Caucasian American",4,1,"Brooklyn, NY","11,215","35,968.00",5,2,6,3,1,5,5,5,5,50,7,20,23,0,0,NA,NA,NA,NA,NA,NA,30,10,12,8,30,10,7,5,7,6,6,NA,NA,NA,NA,NA,1,6,9
